   3.5742456e+01	   9.7296020e-47	
   3.5824879e+01	   9.6876987e-47	
   3.5907491e+01	   9.6461993e-47	
   3.5990294e+01	   9.6050997e-47	
   3.6073288e+01	   9.5643950e-47	
   3.6156473e+01	   9.5240770e-47	
   3.6239850e+01	   9.4841369e-47	
   3.6323420e+01	   9.4445678e-47	
   3.6407182e+01	   9.4053647e-47	
   3.6491137e+01	   9.3665229e-47	
   3.6575286e+01	   9.3280382e-47	
   3.6659629e+01	   9.2899064e-47	
   3.6744166e+01	   9.2521210e-47	
   3.6828898e+01	   9.2146750e-47	
   3.6913826e+01	   9.1775662e-47	
   3.6998950e+01	   9.1407987e-47	
   3.7084270e+01	   9.1043735e-47	
   3.7169786e+01	   9.0682801e-47	
   3.7255500e+01	   9.0325059e-47	
   3.7341412e+01	   8.9970445e-47	
   3.7427521e+01	   8.9618930e-47	
   3.7513829e+01	   8.9270480e-47	
   3.7600336e+01	   8.8925051e-47	
   3.7687043e+01	   8.8582599e-47	
   3.7773950e+01	   8.8243085e-47	
   3.7861057e+01	   8.7906471e-47	
   3.7948365e+01	   8.7572719e-47	
   3.8035874e+01	   8.7241790e-47	
   3.8123585e+01	   8.6913647e-47	
   3.8211498e+01	   8.6588254e-47	
   3.8299614e+01	   8.6265574e-47	
   3.8387933e+01	   8.5945571e-47	
   3.8476456e+01	   8.5628211e-47	
   3.8565183e+01	   8.5313456e-47	
   3.8654115e+01	   8.5001275e-47	
   3.8743251e+01	   8.4691632e-47	
   3.8832594e+01	   8.4384496e-47	
   3.8922142e+01	   8.4079834e-47	
   3.9011897e+01	   8.3777615e-47	
   3.9101858e+01	   8.3477807e-47	
   3.9192028e+01	   8.3180379e-47	
   3.9282405e+01	   8.2885303e-47	
   3.9372990e+01	   8.2592547e-47	
   3.9463785e+01	   8.2302082e-47	
   3.9554788e+01	   8.2013879e-47	
   3.9646002e+01	   8.1727911e-47	
   3.9737426e+01	   8.1444149e-47	
   3.9829061e+01	   8.1162565e-47	
   3.9920907e+01	   8.0883132e-47	
   4.0012965e+01	   8.0605824e-47	
   4.0105235e+01	   8.0330614e-47	
   4.0197718e+01	   8.0057476e-47	
   4.0290414e+01	   7.9786384e-47	
   4.0383324e+01	   7.9517314e-47	
   4.0476449e+01	   7.9250240e-47	
   4.0569788e+01	   7.8985139e-47	
   4.0663342e+01	   7.8721986e-47	
   4.0757112e+01	   7.8460757e-47	
   4.0851098e+01	   7.8201430e-47	
   4.0945301e+01	   7.7943980e-47	
   4.1039721e+01	   7.7688386e-47	
   4.1134359e+01	   7.7434626e-47	
   4.1229215e+01	   7.7182676e-47	
   4.1324290e+01	   7.6932516e-47	
   4.1419584e+01	   7.6684124e-47	
   4.1515098e+01	   7.6437479e-47	
   4.1610832e+01	   7.6192562e-47	
   4.1706787e+01	   7.5949357e-47	
   4.1802963e+01	   7.5707859e-47	
   4.1899361e+01	   7.5468058e-47	
   4.1995982e+01	   7.5229915e-47	
   4.2092825e+01	   7.4993391e-47	
   4.2189891e+01	   7.4758466e-47	
   4.2287181e+01	   7.4525127e-47	
   4.2384696e+01	   7.4293357e-47	
   4.2482435e+01	   7.4063134e-47	
   4.2580400e+01	   7.3834442e-47	
   4.2678591e+01	   7.3607263e-47	
   4.2777008e+01	   7.3381580e-47	
   4.2875652e+01	   7.3157374e-47	
   4.2974524e+01	   7.2934630e-47	
   4.3073623e+01	   7.2713331e-47	
   4.3172951e+01	   7.2493460e-47	
   4.3272508e+01	   7.2275003e-47	
   4.3372295e+01	   7.2057943e-47	
   4.3472312e+01	   7.1842267e-47	
   4.3572559e+01	   7.1627959e-47	
   4.3673038e+01	   7.1415005e-47	
   4.3773748e+01	   7.1203388e-47	
   4.3874691e+01	   7.0993096e-47	
   4.3975866e+01	   7.0784114e-47	
   4.4077275e+01	   7.0576427e-47	
   4.4178918e+01	   7.0370022e-47	
   4.4280795e+01	   7.0164885e-47	
   4.4382906e+01	   6.9961002e-47	
   4.4485254e+01	   6.9758360e-47	
   4.4587837e+01	   6.9556946e-47	
   4.4690657e+01	   6.9356747e-47	
   4.4793714e+01	   6.9157750e-47	
   4.4897009e+01	   6.8959942e-47	
   4.5000541e+01	   6.8763311e-47	
   4.5104313e+01	   6.8567845e-47	
   4.5208324e+01	   6.8373531e-47	
   4.5312575e+01	   6.8180357e-47	
   4.5417066e+01	   6.7988311e-47	
   4.5521798e+01	   6.7797383e-47	
   4.5626772e+01	   6.7607559e-47	
   4.5731987e+01	   6.7418829e-47	
   4.5837446e+01	   6.7231182e-47	
   4.5943147e+01	   6.7044607e-47	
   4.6049092e+01	   6.6859092e-47	
   4.6155282e+01	   6.6674626e-47	
   4.6261716e+01	   6.6491200e-47	
